"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0007423","sensory organ development",465,0.353646687453549,1.60438373588639,3.23671558208897e-06,0.000187696809664371,0.000159547192329234,4312,"tags=31%, list=20%, signal=26%","ENSG00000151012/ENSG00000138061/ENSG00000179981/ENSG00000111678/ENSG00000174804/ENSG00000092969/ENSG00000114315/ENSG00000204311/ENSG00000036448/ENSG00000112715/ENSG00000117139/ENSG00000048342/ENSG00000172845/ENSG00000119699/ENSG00000101384/ENSG00000136603/ENSG00000189114/ENSG00000163666/ENSG00000125378/ENSG00000169504/ENSG00000139263/ENSG00000185483/ENSG00000180660/ENSG00000159197/ENSG00000126778/ENSG00000164442/ENSG00000089091/ENSG00000139174/ENSG00000092200/ENSG00000133937/ENSG00000115839/ENSG00000140465/ENSG00000178573/ENSG00000164199/ENSG00000122085/ENSG00000171791/ENSG00000112837/ENSG00000117600/ENSG00000101605/ENSG00000184564/ENSG00000104413/ENSG00000164920/ENSG00000057657/ENSG00000176485/ENSG00000134595/ENSG00000006377/ENSG00000179774/ENSG00000198963/ENSG00000058668/ENSG00000143032/ENSG00000083307/ENSG00000105771/ENSG00000134138/ENSG00000080815/ENSG00000188687/ENSG00000177707/ENSG00000135049/ENSG00000204262/ENSG00000135547/ENSG00000128917/ENSG00000188620/ENSG00000164093/ENSG00000174343/ENSG00000187098/ENSG00000185630/ENSG00000099250/ENSG00000123364/ENSG00000115596/ENSG00000128272/ENSG00000136826/ENSG00000165323/ENSG00000163348/ENSG00000125864/ENSG00000148516/ENSG00000100811/ENSG00000055732/ENSG00000104313/ENSG00000188158/ENSG00000126785/ENSG00000148704/ENSG00000180340/ENSG00000125398/ENSG00000116990/ENSG00000169994/ENSG00000204103/ENSG00000164619/ENSG00000080200/ENSG00000105419/ENSG00000182040/ENSG00000184221/ENSG00000133216/ENSG00000173482/ENSG00000140807/ENSG00000112320/ENSG00000075891/ENSG00000176165/ENSG00000122641/ENSG00000118217/ENSG00000129757/ENSG00000137474/ENSG00000115380/ENSG00000115904/ENSG00000164107/ENSG00000176692/ENSG00000054598/ENSG00000047579/ENSG00000137868/ENSG00000138685/ENSG00000106689/ENSG00000160007/ENSG00000011143/ENSG00000116132/ENSG00000160439/ENSG00000168505/ENSG00000071909/ENSG00000173068/ENSG00000103494/ENSG00000143393/ENSG00000140873/ENSG00000117707/ENSG00000148053/ENSG00000089847/ENSG00000107485/ENSG00000183691/ENSG00000158055/ENSG00000111554/ENSG00000221869/ENSG00000135925/ENSG00000164930/ENSG00000147862/ENSG00000172238/ENSG00000144810/ENSG00000070495/ENSG00000218336/ENSG00000112619/ENSG00000143995/ENSG00000087085/ENSG00000164190/ENSG00000165474/ENSG00000127152/ENSG00000196116/ENSG00000170577/ENSG00000163251/ENSG00000121039/ENSG00000127252"
"GO:0002009","morphogenesis of an epithelium",462,0.351357768890172,1.59145579465416,5.64111760376446e-06,0.000311400540030883,0.000264698595253563,4014,"tags=26%, list=18%, signal=22%","ENSG00000136997/ENSG00000138639/ENSG00000120063/ENSG00000162775/ENSG00000092969/ENSG00000114315/ENSG00000112715/ENSG00000117139/ENSG00000172201/ENSG00000048342/ENSG00000075223/ENSG00000120149/ENSG00000169018/ENSG00000143878/ENSG00000101384/ENSG00000178568/ENSG00000123473/ENSG00000129474/ENSG00000182742/ENSG00000163666/ENSG00000125378/ENSG00000169504/ENSG00000105976/ENSG00000260027/ENSG00000126778/ENSG00000064195/ENSG00000204315/ENSG00000167131/ENSG00000164442/ENSG00000144339/ENSG00000139174/ENSG00000136827/ENSG00000175104/ENSG00000164161/ENSG00000181555/ENSG00000137573/ENSG00000153071/ENSG00000149922/ENSG00000143013/ENSG00000167034/ENSG00000171791/ENSG00000187391/ENSG00000112837/ENSG00000169641/ENSG00000142867/ENSG00000113070/ENSG00000109944/ENSG00000248905/ENSG00000173917/ENSG00000183421/ENSG00000041982/ENSG00000083307/ENSG00000080815/ENSG00000171243/ENSG00000128714/ENSG00000133121/ENSG00000150630/ENSG00000005073/ENSG00000159184/ENSG00000019549/ENSG00000103067/ENSG00000128917/ENSG00000120254/ENSG00000125812/ENSG00000185630/ENSG00000099250/ENSG00000163539/ENSG00000173402/ENSG00000184557/ENSG00000100592/ENSG00000173269/ENSG00000103351/ENSG00000206075/ENSG00000147257/ENSG00000011114/ENSG00000113196/ENSG00000142632/ENSG00000115596/ENSG00000136826/ENSG00000161638/ENSG00000182197/ENSG00000165240/ENSG00000151694/ENSG00000104313/ENSG00000180340/ENSG00000148943/ENSG00000125398/ENSG00000079482/ENSG00000140807/ENSG00000075891/ENSG00000164741/ENSG00000145147/ENSG00000097007/ENSG00000115904/ENSG00000164107/ENSG00000176692/ENSG00000108854/ENSG00000138685/ENSG00000166823/ENSG00000106689/ENSG00000160007/ENSG00000011143/ENSG00000168505/ENSG00000165617/ENSG00000103494/ENSG00000073712/ENSG00000117707/ENSG00000107485/ENSG00000183691/ENSG00000158055/ENSG00000178919/ENSG00000109321/ENSG00000135925/ENSG00000139515/ENSG00000164930/ENSG00000180871/ENSG00000166145/ENSG00000138136/ENSG00000074054"
"GO:0045910","negative regulation of DNA recombination",43,0.623767894826844,2.01164595441273,1.115670872978e-05,0.000552160903600577,0.00046935119483902,3070,"tags=37%, list=14%, signal=32%","ENSG00000189060/ENSG00000187837/ENSG00000177383/ENSG00000041880/ENSG00000175643/ENSG00000184897/ENSG00000113916/ENSG00000132604/ENSG00000171984/ENSG00000051341/ENSG00000127311/ENSG00000121988/ENSG00000168298/ENSG00000164430/ENSG00000253251/ENSG00000097007"
"GO:0001654","eye development",309,0.374255157542818,1.64718927912985,2.18162488909206e-05,0.0010019766790622,0.000851706356701541,4312,"tags=33%, list=20%, signal=27%","ENSG00000151012/ENSG00000138061/ENSG00000111678/ENSG00000174804/ENSG00000092969/ENSG00000114315/ENSG00000036448/ENSG00000112715/ENSG00000117139/ENSG00000048342/ENSG00000172845/ENSG00000101384/ENSG00000136603/ENSG00000189114/ENSG00000163666/ENSG00000125378/ENSG00000169504/ENSG00000180660/ENSG00000164442/ENSG00000089091/ENSG00000139174/ENSG00000092200/ENSG00000115839/ENSG00000140465/ENSG00000178573/ENSG00000122085/ENSG00000171791/ENSG00000101605/ENSG00000184564/ENSG00000164920/ENSG00000057657/ENSG00000176485/ENSG00000179774/ENSG00000198963/ENSG00000058668/ENSG00000143032/ENSG00000083307/ENSG00000105771/ENSG00000134138/ENSG00000080815/ENSG00000188687/ENSG00000177707/ENSG00000135049/ENSG00000204262/ENSG00000128917/ENSG00000164093/ENSG00000187098/ENSG00000185630/ENSG00000099250/ENSG00000115596/ENSG00000128272/ENSG00000136826/ENSG00000165323/ENSG00000163348/ENSG00000125864/ENSG00000148516/ENSG00000100811/ENSG00000188158/ENSG00000126785/ENSG00000148704/ENSG00000125398/ENSG00000080200/ENSG00000105419/ENSG00000133216/ENSG00000173482/ENSG00000140807/ENSG00000075891/ENSG00000122641/ENSG00000118217/ENSG00000129757/ENSG00000137474/ENSG00000115380/ENSG00000115904/ENSG00000176692/ENSG00000054598/ENSG00000047579/ENSG00000137868/ENSG00000138685/ENSG00000106689/ENSG00000160007/ENSG00000160439/ENSG00000103494/ENSG00000140873/ENSG00000117707/ENSG00000148053/ENSG00000107485/ENSG00000158055/ENSG00000111554/ENSG00000147862/ENSG00000144810/ENSG00000070495/ENSG00000218336/ENSG00000112619/ENSG00000143995/ENSG00000087085/ENSG00000164190/ENSG00000127152/ENSG00000196116/ENSG00000163251/ENSG00000121039/ENSG00000127252"
"GO:0048880","sensory system development",314,0.375096664418371,1.6504680351031,2.72756344681505e-05,0.00121387145334614,0.00103182245119825,4524,"tags=34%, list=20%, signal=27%","ENSG00000151012/ENSG00000138061/ENSG00000111678/ENSG00000174804/ENSG00000092969/ENSG00000114315/ENSG00000036448/ENSG00000112715/ENSG00000117139/ENSG00000048342/ENSG00000172845/ENSG00000101384/ENSG00000136603/ENSG00000189114/ENSG00000163666/ENSG00000125378/ENSG00000169504/ENSG00000180660/ENSG00000164442/ENSG00000089091/ENSG00000139174/ENSG00000092200/ENSG00000115839/ENSG00000140465/ENSG00000178573/ENSG00000075213/ENSG00000122085/ENSG00000171791/ENSG00000101605/ENSG00000184564/ENSG00000164920/ENSG00000057657/ENSG00000176485/ENSG00000179774/ENSG00000198963/ENSG00000058668/ENSG00000143032/ENSG00000083307/ENSG00000105771/ENSG00000134138/ENSG00000080815/ENSG00000188687/ENSG00000177707/ENSG00000135049/ENSG00000204262/ENSG00000128917/ENSG00000164093/ENSG00000187098/ENSG00000185630/ENSG00000099250/ENSG00000115596/ENSG00000128272/ENSG00000136826/ENSG00000165323/ENSG00000163348/ENSG00000125864/ENSG00000148516/ENSG00000100811/ENSG00000188158/ENSG00000126785/ENSG00000148704/ENSG00000125398/ENSG00000080200/ENSG00000105419/ENSG00000133216/ENSG00000173482/ENSG00000016082/ENSG00000140807/ENSG00000075891/ENSG00000122641/ENSG00000118217/ENSG00000129757/ENSG00000137474/ENSG00000115380/ENSG00000115904/ENSG00000176692/ENSG00000054598/ENSG00000047579/ENSG00000137868/ENSG00000138685/ENSG00000106689/ENSG00000160007/ENSG00000160439/ENSG00000103494/ENSG00000140873/ENSG00000117707/ENSG00000148053/ENSG00000107485/ENSG00000158055/ENSG00000111554/ENSG00000147862/ENSG00000144810/ENSG00000070495/ENSG00000218336/ENSG00000112619/ENSG00000143995/ENSG00000087085/ENSG00000164190/ENSG00000127152/ENSG00000196116/ENSG00000163251/ENSG00000121039/ENSG00000127252/ENSG00000181291/ENSG00000125686/ENSG00000125730/ENSG00000152192"
"GO:0007389","pattern specification process",403,0.352007509568728,1.58035682189414,2.7267089280558e-05,0.00121387145334614,0.00103182245119825,4522,"tags=29%, list=20%, signal=24%","ENSG00000164683/ENSG00000083093/ENSG00000179981/ENSG00000114315/ENSG00000048342/ENSG00000075223/ENSG00000120149/ENSG00000178568/ENSG00000123473/ENSG00000165588/ENSG00000180818/ENSG00000182742/ENSG00000125378/ENSG00000170689/ENSG00000260027/ENSG00000126778/ENSG00000180806/ENSG00000163064/ENSG00000167131/ENSG00000164442/ENSG00000139174/ENSG00000125820/ENSG00000170365/ENSG00000134107/ENSG00000164161/ENSG00000133937/ENSG00000175197/ENSG00000149922/ENSG00000121989/ENSG00000138771/ENSG00000101871/ENSG00000131873/ENSG00000167034/ENSG00000099942/ENSG00000197283/ENSG00000112837/ENSG00000113658/ENSG00000185008/ENSG00000173917/ENSG00000178234/ENSG00000134982/ENSG00000134138/ENSG00000080815/ENSG00000171243/ENSG00000128714/ENSG00000197576/ENSG00000005073/ENSG00000107872/ENSG00000135547/ENSG00000128917/ENSG00000162782/ENSG00000164093/ENSG00000175879/ENSG00000185630/ENSG00000099250/ENSG00000103351/ENSG00000197121/ENSG00000168772/ENSG00000070018/ENSG00000147257/ENSG00000123364/ENSG00000170370/ENSG00000113196/ENSG00000163909/ENSG00000115596/ENSG00000123388/ENSG00000154309/ENSG00000120075/ENSG00000182197/ENSG00000182134/ENSG00000101350/ENSG00000148516/ENSG00000100811/ENSG00000104313/ENSG00000204103/ENSG00000122592/ENSG00000105419/ENSG00000016082/ENSG00000140807/ENSG00000075891/ENSG00000176165/ENSG00000118257/ENSG00000198576/ENSG00000164107/ENSG00000180875/ENSG00000176692/ENSG00000108379/ENSG00000054598/ENSG00000138685/ENSG00000166823/ENSG00000106689/ENSG00000011143/ENSG00000168505/ENSG00000103494/ENSG00000176225/ENSG00000261652/ENSG00000183691/ENSG00000158055/ENSG00000171634/ENSG00000183337/ENSG00000138136/ENSG00000143995/ENSG00000163508/ENSG00000196116/ENSG00000108511/ENSG00000179029/ENSG00000170577/ENSG00000123095/ENSG00000163251/ENSG00000124216/ENSG00000037965/ENSG00000115170/ENSG00000123607/ENSG00000105877/ENSG00000129295/ENSG00000125730/ENSG00000163093"
"GO:0150063","visual system development",310,0.372767478592541,1.639699072318,2.9377399391151e-05,0.00128744770919541,0.00109436419105967,4312,"tags=33%, list=20%, signal=27%","ENSG00000151012/ENSG00000138061/ENSG00000111678/ENSG00000174804/ENSG00000092969/ENSG00000114315/ENSG00000036448/ENSG00000112715/ENSG00000117139/ENSG00000048342/ENSG00000172845/ENSG00000101384/ENSG00000136603/ENSG00000189114/ENSG00000163666/ENSG00000125378/ENSG00000169504/ENSG00000180660/ENSG00000164442/ENSG00000089091/ENSG00000139174/ENSG00000092200/ENSG00000115839/ENSG00000140465/ENSG00000178573/ENSG00000122085/ENSG00000171791/ENSG00000101605/ENSG00000184564/ENSG00000164920/ENSG00000057657/ENSG00000176485/ENSG00000179774/ENSG00000198963/ENSG00000058668/ENSG00000143032/ENSG00000083307/ENSG00000105771/ENSG00000134138/ENSG00000080815/ENSG00000188687/ENSG00000177707/ENSG00000135049/ENSG00000204262/ENSG00000128917/ENSG00000164093/ENSG00000187098/ENSG00000185630/ENSG00000099250/ENSG00000115596/ENSG00000128272/ENSG00000136826/ENSG00000165323/ENSG00000163348/ENSG00000125864/ENSG00000148516/ENSG00000100811/ENSG00000188158/ENSG00000126785/ENSG00000148704/ENSG00000125398/ENSG00000080200/ENSG00000105419/ENSG00000133216/ENSG00000173482/ENSG00000140807/ENSG00000075891/ENSG00000122641/ENSG00000118217/ENSG00000129757/ENSG00000137474/ENSG00000115380/ENSG00000115904/ENSG00000176692/ENSG00000054598/ENSG00000047579/ENSG00000137868/ENSG00000138685/ENSG00000106689/ENSG00000160007/ENSG00000160439/ENSG00000103494/ENSG00000140873/ENSG00000117707/ENSG00000148053/ENSG00000107485/ENSG00000158055/ENSG00000111554/ENSG00000147862/ENSG00000144810/ENSG00000070495/ENSG00000218336/ENSG00000112619/ENSG00000143995/ENSG00000087085/ENSG00000164190/ENSG00000127152/ENSG00000196116/ENSG00000163251/ENSG00000121039/ENSG00000127252"
"GO:0003177","pulmonary valve development",23,0.708251411392375,2.00242092308335,3.60459636502903e-05,0.00153288798012086,0.00130299483417345,3808,"tags=52%, list=17%, signal=43%","ENSG00000164683/ENSG00000092969/ENSG00000101384/ENSG00000125378/ENSG00000265107/ENSG00000185008/ENSG00000135547/ENSG00000163909/ENSG00000145147/ENSG00000137868/ENSG00000154736/ENSG00000164867"
"GO:0003184","pulmonary valve morphogenesis",19,0.744559111480912,2.01518064208965,3.67556967079767e-05,0.00155157687353304,0.00131888088187446,3808,"tags=63%, list=17%, signal=52%","ENSG00000164683/ENSG00000092969/ENSG00000101384/ENSG00000125378/ENSG00000265107/ENSG00000185008/ENSG00000135547/ENSG00000163909/ENSG00000145147/ENSG00000137868/ENSG00000154736/ENSG00000164867"
"GO:0022612","gland morphogenesis",107,0.47714302589717,1.83928715578845,4.68879418827737e-05,0.00192274053106431,0.00163437968848526,1978,"tags=24%, list=9%, signal=22%","ENSG00000100219/ENSG00000092969/ENSG00000117139/ENSG00000172201/ENSG00000075223/ENSG00000120149/ENSG00000169018/ENSG00000119699/ENSG00000125378/ENSG00000118503/ENSG00000105974/ENSG00000137573/ENSG00000167034/ENSG00000171791/ENSG00000172216/ENSG00000041982/ENSG00000171243/ENSG00000128714/ENSG00000159184/ENSG00000019549/ENSG00000103067/ENSG00000003402/ENSG00000099250/ENSG00000173402/ENSG00000206075/ENSG00000011114"
